game_id,stand_id,final_attendance,transaction_count,predicted_transaction_count,abs_pct_error
G2025077,STAND10,17536,462,437.6,0.05279392056569761
G2025077,STAND1,17536,504,435.1,0.13665855323966225
G2025077,STAND5,17536,433,436.3,0.007657590637545261
G2025077,STAND11,17536,426,436.3,0.024215344474312436
G2025077,STAND16,17536,460,436.3,0.051487528812919355
G2025078,STAND3,13524,315,340.5,0.08085072969649792
G2025078,STAND18,13524,326,346.1,0.06169639289043954
G2025079,STAND8,14923,348,350.0,0.005723938191170715
G2025079,STAND2,14923,319,349.2,0.09453409266498955
G2025079,STAND14,14923,333,336.9,0.011761244000591158
G2025079,STAND19,14923,384,349.0,0.09101729642616974
G2025079,STAND24,14923,366,349.0,0.04631322903729284
G2025080,STAND15,15698,324,400.4,0.23565553973198494
G2025080,STAND22,15698,320,400.3,0.2509090937184972
G2025080,STAND13,15698,323,400.4,0.2394810986785236
G2025081,STAND15,14749,433,389.8,0.09973803156900009
G2025081,STAND22,14749,430,386.8,0.10048195469585827
G2025081,STAND13,14749,418,386.0,0.07647786587427986
G2025075,STAND15,18000,425,406.2,0.044269926072108105
G2025075,STAND22,18000,389,406.2,0.04425102427787695
G2025012,STAND18,18000,500,478.5,0.04294887417017594
G2025012,STAND3,18000,466,478.5,0.026878890375347703
G2025013,STAND18,15784,472,389.2,0.1755243111695496
G2025013,STAND3,15784,451,389.2,0.13713409062533796
G2025014,STAND4,15622,438,396.8,0.093989453727359
G2025015,STAND18,16045,440,415.6,0.05537741952313333
G2025015,STAND3,16045,386,433.3,0.12254627833545992
G2025016,STAND2,15779,404,437.3,0.0824000079310613
G2025016,STAND14,15779,391,432.8,0.10686993599219473
G2025016,STAND19,15779,379,432.9,0.14225750405257417
G2025016,STAND24,15779,347,432.9,0.24759537186145708
G2025016,STAND8,15779,377,431.5,0.14448697401078534
G2025017,STAND3,14569,318,374.4,0.17731238902085691
G2025017,STAND18,14569,310,374.4,0.20769464422139516
G2025018,STAND20,17215,381,423.9,0.11264560055900082
G2025018,STAND12,17215,382,425.7,0.11430869868620201
G2025018,STAND7,17215,390,423.9,0.08696916362302387
G2025018,STAND6,17215,418,423.9,0.014157832088467255
G2025018,STAND23,17215,392,423.5,0.08043665196102587
G2025019,STAND1,17518,426,448.2,0.052126240032029335
G2025019,STAND11,17518,449,445.1,0.008746398003335898
G2025019,STAND5,17518,429,448.4,0.04523130841681147
G2025019,STAND16,17518,454,448.4,0.012325481694246427
G2025019,STAND10,17518,447,448.4,0.0031414570711680583
G2025020,STAND9,16628,427,447.0,0.04680021895956594
G2025020,STAND17,16628,432,446.8,0.03434081016017098
G2025021,STAND4,17476,424,431.1,0.016672308090894178
G2025022,STAND4,15576,387,360.9,0.0675347025990994
G2025023,STAND5,16739,365,451.0,0.23560596841642262
G2025023,STAND11,16739,332,451.0,0.3584222243132357
G2025023,STAND16,16739,341,451.0,0.322569438334294
G2025023,STAND1,16739,370,447.0,0.20819025271827965
G2025023,STAND10,16739,360,451.4,0.25394928975359915
G2025024,STAND21,16144,437,425.4,0.026564162305550604
G2025000,STAND18,14091,390,354.8,0.0903449892622699
G2025000,STAND3,14091,371,354.8,0.043758883591065396
G2025025,STAND17,17053,449,415.9,0.07367211264147576
G2025025,STAND9,17053,461,410.3,0.11000702648998267
G2025026,STAND5,16577,435,432.6,0.0054436448134229905
G2025026,STAND1,16577,435,428.0,0.01613270496779188
G2025026,STAND11,16577,451,432.0,0.04202628059587489
G2025026,STAND16,16577,436,432.0,0.009068469148485267
G2025026,STAND10,16577,425,431.5,0.015231784638355802
G2025027,STAND4,16574,440,377.4,0.14217685209664355
G2025028,STAND4,14630,397,344.6,0.13206644729114497
G2025029,STAND16,17651,408,434.2,0.06433694975349875
G2025029,STAND10,17651,435,434.6,0.0009103251527172144
G2025029,STAND5,17651,446,434.6,0.025551550317112082
G2025029,STAND1,17651,420,434.6,0.03477144894897145
G2025029,STAND11,17651,456,434.6,0.046921033862789445
G2025030,STAND11,14132,358,393.4,0.09888125068342674
G2025030,STAND16,14132,353,397.7,0.12672113488801295
G2025030,STAND5,14132,334,397.7,0.19081604974691188
G2025030,STAND1,14132,330,390.1,0.18205904199214934
G2025030,STAND10,14132,328,397.7,0.2125992701691115
G2025031,STAND6,14897,331,340.6,0.029109165921553323
G2025031,STAND7,14897,353,340.6,0.035027949235030734
G2025031,STAND20,14897,334,338.3,0.012851249789825105
G2025031,STAND12,14897,325,340.6,0.048108104369335845
G2025031,STAND23,14897,316,340.6,0.07795928455707009
G2025032,STAND23,14244,412,327.8,0.20445243617497316
G2025032,STAND20,14244,424,329.2,0.2236821091241292
G2025032,STAND7,14244,376,329.2,0.1245776975229542
G2025032,STAND6,14244,388,329.2,0.15165261409440922
G2025032,STAND12,14244,391,326.6,0.16473144393414355
G2025033,STAND21,18000,512,483.9,0.054921164844435766
G2025034,STAND5,17573,463,425.8,0.08042457650123104
G2025034,STAND11,17573,413,425.8,0.03090416726375309
G2025034,STAND16,17573,436,425.4,0.02429154123672132
G2025034,STAND1,17573,426,430.4,0.010305009402822432
G2025034,STAND10,17573,442,425.8,0.03673434144812211
G2025035,STAND19,13549,335,322.2,0.03819912513002393
G2025035,STAND2,13549,332,323.6,0.025406697084945102
G2025035,STAND14,13549,367,320.1,0.12773009579003922
G2025035,STAND24,13549,379,320.2,0.15501717090378037
G2025035,STAND8,13549,356,319.2,0.10343253921168574
G2025036,STAND8,13038,280,333.3,0.19034428581981735
G2025036,STAND24,13038,334,333.3,0.0021065867378776554
G2025036,STAND2,13038,337,333.2,0.01118698114831394
G2025036,STAND19,13038,353,333.3,0.05581756365566894
G2025036,STAND14,13038,305,338.1,0.1084449562571608
G2025001,STAND4,15055,391,356.7,0.08764639549429154
G2025002,STAND13,15406,353,414.7,0.17474181531890196
G2025002,STAND22,15406,359,415.4,0.15701563224876683
G2025002,STAND15,15406,363,415.4,0.14426614869781623
G2025003,STAND24,13987,324,386.9,0.19422822049788319
G2025003,STAND19,13987,332,386.9,0.16545163687142816
G2025003,STAND2,13987,381,386.0,0.013135756806616099
G2025003,STAND8,13987,393,386.1,0.017487237801647335
G2025003,STAND14,13987,366,386.6,0.05618612882935933
G2025004,STAND22,18000,496,463.7,0.06517187844474678
G2025004,STAND13,18000,481,463.7,0.0360192343214021
G2025004,STAND15,18000,487,463.7,0.04789579406282219
G2025005,STAND23,15443,387,407.5,0.05289864409087753
G2025005,STAND7,15443,403,408.9,0.014729933307184737
G2025005,STAND12,15443,361,411.3,0.13929755536992822
G2025005,STAND6,15443,367,408.9,0.11426747444903392
G2025005,STAND20,15443,400,408.9,0.02234040780698862
G2025006,STAND3,14858,334,354.7,0.06205011420964089
G2025006,STAND18,14858,322,355.9,0.10518823541466414
G2025007,STAND9,16667,450,446.3,0.008317660889060411
G2025007,STAND17,16667,450,446.3,0.008317660889060411
G2025008,STAND21,15865,355,394.9,0.11246344470857084
G2025009,STAND13,15605,381,396.8,0.041555431148075486
G2025009,STAND22,15605,384,396.8,0.03325816245878318
G2025009,STAND15,15605,404,396.8,0.017741041417285247
G2025010,STAND14,18000,488,474.1,0.028396959197466487
G2025010,STAND24,18000,509,474.1,0.06848274280621541
G2025010,STAND8,18000,522,473.6,0.09267450519208154
G2025010,STAND2,18000,479,474.1,0.010141369704308236
G2025010,STAND19,18000,471,475.2,0.008827609066337831
G2025011,STAND8,14525,358,359.9,0.005244593574030791
G2025011,STAND19,14525,342,361.8,0.05792059654878941
G2025011,STAND2,14525,376,362.4,0.036158620190609995
G2025011,STAND14,14525,377,361.7,0.04063820966390316
G2025011,STAND24,14525,349,361.8,0.03670155879566183
G2025075,STAND13,18000,414,401.0,0.031457322413662524
G2025062,STAND13,18000,429,436.1,0.01666201595175246
G2025062,STAND15,18000,437,436.1,0.0019496456675015892
G2025062,STAND22,18000,439,436.1,0.006496572110929828
G2025063,STAND15,17187,461,421.8,0.08492519498743333
G2025063,STAND13,17187,422,426.3,0.010256166991283672
G2025063,STAND22,17187,425,421.8,0.007412976209898261
G2025064,STAND5,15575,370,389.5,0.052705031100326684
G2025064,STAND1,15575,349,389.3,0.11547968037235888
G2025064,STAND11,15575,367,389.5,0.06131024933820402
G2025064,STAND10,15575,340,389.5,0.14559076913859081
G2025064,STAND16,15575,365,389.5,0.06712564796471472
G2025065,STAND3,14369,354,330.3,0.06684878435466267
G2025065,STAND18,14369,332,333.5,0.004502746978692492
G2025066,STAND21,16398,484,448.6,0.07321062209815839
G2025067,STAND22,14687,404,406.7,0.006714909820133801
G2025067,STAND13,14687,425,408.1,0.03976184679136689
G2025067,STAND15,14687,426,408.1,0.042015926963218146
G2025068,STAND18,18000,392,406.0,0.035802751126937565
G2025068,STAND3,18000,396,406.0,0.025340097075150315
G2025069,STAND21,11214,270,315.1,0.16697804419792797
G2025070,STAND4,14686,385,401.7,0.043355293659529504
G2025071,STAND21,14483,378,331.8,0.12219075092037424
G2025072,STAND6,17744,422,440.1,0.04290647299930247
G2025072,STAND12,17744,448,440.1,0.01761934909440705
G2025072,STAND7,17744,437,440.1,0.007108767976443114
G2025072,STAND20,17744,448,440.1,0.01761934909440705
G2025072,STAND23,17744,437,440.1,0.007108767976443114
G2025073,STAND11,18000,456,445.4,0.02314298196241363
G2025073,STAND1,18000,473,445.4,0.05825200798067783
G2025073,STAND10,18000,501,445.4,0.11088463028914294
G2025073,STAND5,18000,448,445.4,0.005699106640313875
G2025073,STAND16,18000,497,445.1,0.1044421183782719
G2025074,STAND6,17415,411,427.1,0.03922598856132114
G2025074,STAND23,17415,426,424.2,0.004238881316787213
G2025074,STAND12,17415,396,427.1,0.07859060934015906
G2025074,STAND7,17415,449,427.1,0.04872632227460359
G2025074,STAND20,17415,438,427.1,0.024835887445883588
G2025050,STAND11,18000,449,435.5,0.030069032769889207
G2025050,STAND5,18000,421,435.5,0.03443944011002315
G2025050,STAND16,18000,401,435.1,0.08514830729969881
G2025050,STAND1,18000,451,435.5,0.03437027874430212
G2025050,STAND10,18000,376,435.5,0.15824203267638232
G2025051,STAND3,14293,314,335.8,0.06951492106919283
G2025051,STAND18,14293,268,333.7,0.24512262877479515
G2025052,STAND18,13628,362,359.2,0.007823665555082376
G2025052,STAND3,13628,333,359.2,0.07858208128846901
G2025053,STAND10,16034,403,390.1,0.03206759775199095
G2025053,STAND1,16034,452,389.9,0.13743737821066368
G2025053,STAND11,16034,432,390.1,0.09704454142141748
G2025053,STAND5,16034,463,390.1,0.15750160236296404
G2025053,STAND16,16034,453,390.1,0.13890340373962992
G2025054,STAND3,16082,447,418.8,0.06319717150622016
G2025054,STAND18,16082,407,410.0,0.007474887241566438
G2025055,STAND18,16404,452,394.2,0.12793173812909509
G2025055,STAND3,16404,458,394.2,0.1393562131754388
G2025056,STAND24,15388,459,348.0,0.2417502696970851
G2025056,STAND14,15388,438,347.9,0.2056913763788574
G2025056,STAND2,15388,429,348.0,0.1887204857214893
G2025056,STAND19,15388,448,348.0,0.22313253078339748
G2025056,STAND8,15388,446,348.8,0.21784373206178814
G2025057,STAND9,16146,467,429.5,0.08029531329849282
G2025057,STAND17,16146,417,429.5,0.029981028032623147
G2025058,STAND13,14297,357,322.1,0.09771376350763017
G2025058,STAND22,14297,305,316.2,0.036851026719281074
G2025058,STAND15,14297,301,316.2,0.05062977790491936
G2025059,STAND22,15014,380,331.8,0.1268192014165412
G2025059,STAND15,15014,374,333.1,0.1094219746260408
G2025059,STAND13,15014,383,333.1,0.13034939558783096
G2025060,STAND4,12746,276,306.1,0.10898783143284184
G2025061,STAND9,18000,468,455.2,0.027406853095821773
G2025061,STAND17,18000,465,450.9,0.03032933053054729
G2025037,STAND12,13257,338,313.0,0.07382396531904396
G2025037,STAND23,13257,380,313.9,0.17400249806195892
G2025037,STAND6,13257,358,315.3,0.11935128443599503
G2025037,STAND20,13257,327,315.3,0.03586470895439211
G2025037,STAND7,13257,354,315.3,0.10940045149176898
G2025038,STAND3,13448,321,343.8,0.0711743812566046
G2025038,STAND18,13448,282,347.5,0.23221133785379
G2025039,STAND7,13972,365,375.8,0.029493435406968044
G2025039,STAND6,13972,374,375.8,0.004719529207335123
G2025039,STAND20,13972,360,375.8,0.04379195534317593
G2025039,STAND12,13972,370,375.8,0.01558136195552253
G2025039,STAND23,13972,347,378.2,0.09004832306461139
G2025040,STAND7,14644,368,379.5,0.031154222733974588
G2025040,STAND23,14644,284,379.5,0.3361434998806431
G2025040,STAND12,14644,346,379.5,0.09671894209856256
G2025040,STAND20,14644,340,377.6,0.11070411379789842
G2025040,STAND6,14644,333,379.5,0.13953379569400196
G2025041,STAND17,15559,380,375.7,0.011290851767869687
G2025041,STAND9,15559,370,380.0,0.02692335811289904
G2025042,STAND11,17902,395,416.6,0.05459106720899071
G2025042,STAND5,17902,386,416.6,0.07917997810246459
G2025042,STAND10,17902,392,417.3,0.06443599731772716
G2025042,STAND1,17902,392,415.4,0.05962199992016444
G2025042,STAND16,17902,351,416.6,0.18679051722949097
G2025043,STAND21,16041,412,380.6,0.07616584611677013
G2025044,STAND18,17683,386,374.1,0.03085316244712999
G2025044,STAND3,17683,456,382.8,0.16052792867366256
G2025045,STAND18,13582,381,333.0,0.12598174913340685
G2025045,STAND3,13582,378,333.0,0.11904509634875134
G2025046,STAND5,15711,380,387.1,0.018708163870866053
G2025046,STAND10,15711,374,387.9,0.03728646509219189
G2025046,STAND11,15711,414,387.1,0.06495385924896353
G2025046,STAND1,15711,391,385.8,0.013363458077736052
G2025046,STAND16,15711,397,387.1,0.02491410007322645
G2025047,STAND9,13811,395,356.6,0.09727020981634102
G2025047,STAND17,13811,414,356.6,0.13869983786824808
G2025048,STAND19,17196,360,390.1,0.08348423069834625
G2025048,STAND14,17196,365,391.6,0.07298357037357553
G2025048,STAND8,17196,392,388.3,0.00937241551580367
G2025048,STAND24,17196,365,391.3,0.07212157422761471
G2025048,STAND2,17196,380,389.5,0.02506245844789942
G2025049,STAND13,16073,326,427.4,0.31112899225852436
G2025049,STAND15,16073,365,427.4,0.17103575746925737
G2025049,STAND22,16073,359,427.4,0.1904361186435513
G2025076,STAND4,15518,305,409.5,0.3427353733975183
G2025077,STAND4,17536,451,436.3,0.032559342026480934
G2025078,STAND21,13524,314,340.5,0.08429292947260142
G2025079,STAND13,14923,302,354.9,0.17525159420776862
G2025079,STAND15,14923,320,349.0,0.09077924428859632
G2025079,STAND22,14923,330,349.0,0.05772532779500249
G2025080,STAND24,15698,332,400.4,0.20588070744928652
G2025080,STAND19,15698,330,402.3,0.2189831508467576
G2025080,STAND2,15698,326,400.3,0.2278711110326149
G2025080,STAND8,15698,322,400.4,0.24333041886075504
G2025080,STAND14,15698,319,401.7,0.2593876318789471
G2025081,STAND19,14749,419,386.8,0.07686692248023641
G2025081,STAND24,14749,400,388.4,0.0290363894688231
G2025081,STAND8,14749,422,386.3,0.08448805457054308
G2025081,STAND2,14749,431,389.8,0.09565441059941442
G2025081,STAND14,14749,428,385.5,0.09937162443745835
G2025075,STAND24,18000,376,406.2,0.0802800037748778
G2025075,STAND14,18000,403,406.8,0.009440213135075684
G2025075,STAND2,18000,397,406.5,0.023993051584972894
G2025075,STAND19,18000,466,406.2,0.1283577651945192
G2025075,STAND8,18000,379,406.2,0.07172897472125081
G2025012,STAND21,18000,471,484.7,0.02915225221412482
G2025013,STAND21,15784,468,387.9,0.17117344322297884
G2025014,STAND11,15622,387,396.8,0.025407284928725477
G2025014,STAND5,15622,406,396.8,0.022579755498973498
G2025014,STAND10,15622,444,395.5,0.1091620781179563
G2025014,STAND16,15622,379,396.8,0.04705176587708908
G2025014,STAND1,15622,418,393.7,0.058063377417272154
G2025015,STAND21,16045,423,433.3,0.024356651152452793
G2025016,STAND22,15779,423,426.6,0.008394875826544714
G2025016,STAND13,15779,371,432.9,0.16688839362783184
G2025016,STAND15,15779,395,432.9,0.09598884566057116
G2025017,STAND21,14569,305,374.4,0.22749291707748362
G2025018,STAND9,17215,408,424.0,0.039315692980997484
G2025018,STAND17,17215,403,422.0,0.04713112225786892
G2025019,STAND4,17518,406,448.4,0.10444391948475892
G2025020,STAND12,16628,456,447.5,0.018714297918681518
G2025020,STAND7,16628,452,447.5,0.010030353652475158
G2025020,STAND6,16628,470,447.5,0.04794408478918888
G2025020,STAND23,16628,448,447.5,0.0011913389529436863
G2025020,STAND20,16628,463,448.7,0.030881228674390044
G2025021,STAND1,17476,378,431.1,0.14039433500142628
G2025021,STAND5,17476,358,431.1,0.20410351572776295
G2025021,STAND16,17476,410,430.7,0.05052323310097222
G2025021,STAND10,17476,397,431.1,0.08581626859077868
G2025021,STAND11,17476,396,431.1,0.08855822886499781
G2025022,STAND5,15576,423,363.9,0.13982920361680684
G2025022,STAND16,15576,420,363.9,0.13368512649978403
G2025022,STAND1,15576,427,363.9,0.1478870096719187
G2025022,STAND11,15576,392,363.9,0.07180549267834002
G2025022,STAND10,15576,399,363.9,0.08808960684187792
G2025023,STAND4,16739,386,451.0,0.16838388205179858
G2025024,STAND3,16144,421,425.4,0.010431023925117305
G2025024,STAND18,16144,469,425.4,0.09298195933374331
G2025000,STAND21,14091,397,354.8,0.1063842463785523
G2025025,STAND23,17053,447,419.4,0.061792775541808474
G2025025,STAND20,17053,468,415.9,0.11127944140175772
G2025025,STAND6,17053,442,415.9,0.05900176148421406
G2025025,STAND7,17053,494,415.9,0.15805420764377048
G2025025,STAND12,17053,453,415.9,0.08185160833559076
G2025026,STAND4,16577,430,430.8,0.001866105475449537
G2025027,STAND1,16574,424,377.1,0.11066755963416892
G2025027,STAND5,16574,448,377.1,0.1583103689394813
G2025027,STAND10,16574,478,377.1,0.21113607800185694
G2025027,STAND11,16574,437,377.1,0.13712367342079548
G2025027,STAND16,16574,455,377.1,0.1712594401865662
G2025028,STAND16,14630,355,344.6,0.029381350914322674
G2025028,STAND10,14630,368,342.9,0.06823942720013258
G2025028,STAND11,14630,353,344.6,0.023882095112137534
G2025028,STAND5,14630,361,344.6,0.045513516827104014
G2025028,STAND1,14630,354,342.9,0.031350072602270115
G2025029,STAND4,17651,416,434.6,0.04472117441963464
G2025030,STAND4,14132,322,397.7,0.2351942876256788
G2025031,STAND17,14897,341,338.4,0.007718354616407554
G2025031,STAND9,14897,319,341.5,0.07049344410728277
G2025032,STAND9,14244,396,329.9,0.16704409322801209
G2025032,STAND17,14244,408,326.1,0.20074950628592458
G2025033,STAND18,18000,465,483.9,0.0406029324723632
G2025033,STAND3,18000,433,482.7,0.11486025390796095
G2025034,STAND4,17573,457,425.8,0.0683513761927133
G2025035,STAND15,13549,301,321.1,0.06678491927468323
G2025035,STAND22,13549,330,320.2,0.02955002355312958
G2025035,STAND13,13549,329,326.6,0.007244361316403273
G2025036,STAND13,13038,322,333.3,0.03508198766940641
G2025036,STAND15,13038,336,334.2,0.005262660583209397
G2025036,STAND22,13038,321,332.6,0.03608156442510796
G2025001,STAND10,15055,368,355.0,0.03519421269927237
G2025001,STAND16,15055,365,356.7,0.022656823666487642
G2025001,STAND1,15055,337,354.9,0.053017801279248794
G2025001,STAND5,15055,344,356.7,0.03700656791201166
G2025001,STAND11,15055,390,356.7,0.08530702727761023
G2025002,STAND8,15406,347,413.5,0.1916441603274602
G2025002,STAND24,15406,372,415.4,0.11658229026157875
G2025002,STAND2,15406,346,415.5,0.20096913395948832
G2025002,STAND14,15406,346,415.4,0.2004873178534893
G2025002,STAND19,15406,391,415.4,0.062323815798739884
G2025003,STAND13,13987,391,390.3,0.0018109679938304935
G2025003,STAND22,13987,330,386.9,0.1725149801251944
G2025003,STAND15,13987,334,386.9,0.1584728845548328
G2025004,STAND19,18000,464,463.1,0.0019602466809893596
G2025004,STAND24,18000,496,463.7,0.06517187844474678
G2025004,STAND8,18000,466,463.7,0.004989810533464394
G2025004,STAND14,18000,513,464.1,0.09525504542960928
G2025004,STAND2,18000,501,470.4,0.06103663407795258
G2025005,STAND17,15443,402,405.9,0.009630793101415413
G2025005,STAND9,15443,400,409.6,0.0240697911828336
G2025006,STAND21,14858,326,355.9,0.09162764356908544
G2025007,STAND20,16667,434,446.3,0.028242056681849804
G2025007,STAND12,16667,478,446.3,0.06640783974911545
G2025007,STAND23,16667,445,446.3,0.0028248373031973376
G2025007,STAND7,16667,457,446.3,0.02350754354502666
G2025007,STAND6,16667,452,446.6,0.011953063350768588
G2025008,STAND18,15865,393,394.9,0.004897004762195036
G2025008,STAND3,15865,381,394.9,0.03654730412478386
G2025009,STAND19,15605,371,396.8,0.06962970152942523
G2025009,STAND24,15605,358,396.8,0.10847100354027028
G2025009,STAND2,15605,385,396.8,0.030561575560743116
G2025009,STAND8,15605,374,396.8,0.06104978413747797
G2025009,STAND14,15605,391,397.7,0.01710110141705533
G2025010,STAND13,18000,531,476.1,0.10342156723024633
G2025010,STAND22,18000,505,469.9,0.06951088691745158
G2025010,STAND15,18000,500,474.1,0.05171543217672729
G2025011,STAND22,14525,342,362.4,0.05951692138422879
G2025011,STAND13,14525,366,361.8,0.01145124584785252
G2025011,STAND15,14525,315,361.8,0.14859950482439993
G2025062,STAND14,18000,422,436.8,0.03499319743455747
G2025062,STAND2,18000,421,435.8,0.035062062587107964
G2025062,STAND19,18000,433,435.6,0.0059207900506169754
G2025062,STAND8,18000,418,436.1,0.043416279529430155
G2025062,STAND24,18000,469,436.1,0.07004689798869551
G2025063,STAND24,17187,463,421.8,0.08887800192053297
G2025063,STAND8,17187,476,426.3,0.10431574437212855
G2025063,STAND14,17187,471,421.8,0.10435353479661733
G2025063,STAND19,17187,489,421.8,0.13732211633784613
G2025063,STAND2,17187,445,421.8,0.05202362896450957
G2025064,STAND4,15575,315,389.5,0.23651067145117738
G2025065,STAND21,14369,315,328.8,0.043942538536527305
G2025066,STAND18,16398,508,430.9,0.15177730142357254
G2025066,STAND3,16398,482,448.6,0.06936502301972751
G2025067,STAND8,14687,393,407.2,0.036117612556726686
G2025067,STAND19,14687,382,408.1,0.0683277882556782
G2025067,STAND14,14687,390,408.0,0.04608145141202974
G2025067,STAND24,14687,417,408.1,0.021340011717819976
G2025067,STAND2,14687,369,412.9,0.11888147063922884
G2025068,STAND21,18000,379,404.7,0.06789572186061012
G2025069,STAND18,11214,310,313.6,0.011522568235359505
G2025069,STAND3,11214,309,311.1,0.006650057895647163
G2025070,STAND11,14686,422,401.7,0.04812372497886526
G2025070,STAND5,14686,390,401.7,0.02997894374081759
G2025070,STAND1,14686,425,401.7,0.05484285162607327
G2025070,STAND10,14686,383,400.4,0.04540784884368017
G2025070,STAND16,14686,429,401.7,0.06365550569016583
G2025071,STAND3,14483,383,331.8,0.1336504016916487
G2025071,STAND18,14483,355,331.8,0.06531860238845481
G2025072,STAND9,17744,442,440.1,0.004283865145462352
G2025072,STAND17,17744,426,440.1,0.033113923957055494
G2025073,STAND4,18000,520,445.4,0.1433715380285781
G2025074,STAND9,17415,407,427.1,0.04943951179042503
G2025074,STAND17,17415,406,427.1,0.05202433817414529
G2025050,STAND4,18000,410,435.5,0.06219269338126767
G2025051,STAND21,14293,313,333.7,0.06611138821611852
G2025052,STAND21,13628,345,359.2,0.04106618280887009
G2025053,STAND4,16034,462,390.1,0.15567801275768908
G2025054,STAND21,16082,429,415.1,0.032359213540001666
G2025055,STAND21,16404,444,394.2,0.11221879647376345
G2025056,STAND13,15388,482,348.0,0.2779323107696308
G2025056,STAND15,15388,436,348.0,0.20175085731872033
G2025056,STAND22,15388,427,346.8,0.18789426655528915
G2025057,STAND7,16146,417,429.5,0.029981028032623147
G2025057,STAND23,16146,409,429.5,0.050127356209300374
G2025057,STAND12,16146,453,429.5,0.05187176889712174
G2025057,STAND20,16146,432,429.5,0.005782202107398491
G2025057,STAND6,16146,473,427.7,0.0957104116321409
G2025058,STAND19,14297,284,316.2,0.11351958855415749
G2025058,STAND14,14297,317,316.0,0.0030050717365977656
G2025058,STAND2,14297,308,316.3,0.02709928745831679
G2025058,STAND8,14297,311,315.2,0.013405424316891849
G2025058,STAND24,14297,315,316.2,0.00393512110914517
G2025059,STAND2,15014,354,333.1,0.05910037597089293
G2025059,STAND19,15014,421,333.1,0.2088451746084068
G2025059,STAND8,15014,392,332.2,0.15262962216585393
G2025059,STAND14,15014,414,332.9,0.19578083954859113
G2025059,STAND24,15014,401,333.1,0.16938608107266648
G2025060,STAND10,12746,299,302.6,0.012091454362216739
G2025060,STAND11,12746,305,296.9,0.02653569041163665
G2025060,STAND5,12746,284,306.7,0.08004402726320542
G2025060,STAND16,12746,289,303.6,0.05056161009673253
G2025060,STAND1,12746,306,309.0,0.00973441249086639
G2025061,STAND7,18000,461,448.9,0.026264655069967488
G2025061,STAND6,18000,463,448.9,0.030470855264049704
G2025061,STAND23,18000,498,447.5,0.10140421130230697
G2025061,STAND20,18000,465,448.9,0.034640873090870994
G2025061,STAND12,18000,462,450.6,0.024588867753474367
G2025037,STAND17,13257,353,317.8,0.0997851001988764
G2025037,STAND9,13257,370,316.6,0.14440496881156156
G2025038,STAND21,13448,324,345.0,0.064792747039728
G2025039,STAND17,13972,355,375.8,0.05849325048885447
G2025039,STAND9,13972,368,375.8,0.021100825879193846
G2025040,STAND17,14644,311,377.4,0.21344573344456247
G2025040,STAND9,14644,324,378.4,0.16781101890585445
G2025041,STAND20,15559,368,378.8,0.029277338652815142
G2025041,STAND6,15559,351,378.8,0.07912837784682614
G2025041,STAND23,15559,368,378.6,0.028816659931554727
G2025041,STAND7,15559,370,378.8,0.023713677362799924
G2025041,STAND12,15559,354,381.1,0.07662235872877009
G2025042,STAND4,17902,406,416.6,0.02601840282648111
G2025043,STAND3,16041,359,387.1,0.07825423483153945
G2025043,STAND18,16041,402,380.6,0.05318489701519725
G2025044,STAND21,17683,390,379.2,0.0277787241553088
G2025045,STAND21,13582,361,333.0,0.07755968537348477
G2025046,STAND4,15711,381,390.7,0.02552514575275237
G2025047,STAND7,13811,398,356.6,0.10407470572224799
G2025047,STAND23,13811,389,356.6,0.08334635701145167
G2025047,STAND6,13811,387,354.7,0.08345452082547253
G2025047,STAND20,13811,394,356.6,0.09497901745546879
G2025047,STAND12,13811,364,356.6,0.020389376036963464
G2025048,STAND15,17196,361,390.1,0.08048288933907105
G2025048,STAND22,17196,378,390.1,0.031889743522234525
G2025048,STAND13,17196,396,390.1,0.015014335728776133
G2025049,STAND19,16073,357,427.4,0.19727745511562728
G2025049,STAND2,16073,380,427.8,0.1257052935162082
G2025049,STAND14,16073,328,427.9,0.3045609892178091
G2025049,STAND24,16073,411,427.4,0.0399709281661288
G2025049,STAND8,16073,341,427.4,0.2534546964113752
